interval_start_utc,interval_end_utc,visibility_miles,hours,state
2025-06-06T02:55:00Z,2025-06-06T03:55:00Z,10.0,1.0,both_options
2025-06-06T03:55:00Z,2025-06-06T04:55:00Z,9.0,1.0,both_options
2025-06-06T04:55:00Z,2025-06-06T05:26:00Z,10.0,0.5166666666666667,both_options
2025-06-06T05:26:00Z,2025-06-06T05:55:00Z,10.0,0.48333333333333334,both_options
2025-06-06T05:55:00Z,2025-06-06T06:55:00Z,9.0,1.0,both_options
2025-06-06T06:55:00Z,2025-06-06T07:55:00Z,10.0,1.0,both_options
2025-06-06T07:55:00Z,2025-06-06T08:55:00Z,10.0,1.0,both_options
2025-06-06T08:55:00Z,2025-06-06T09:55:00Z,9.0,1.0,both_options
2025-06-06T09:55:00Z,2025-06-06T10:55:00Z,8.0,1.0,both_options
2025-06-06T10:55:00Z,2025-06-06T11:55:00Z,9.0,1.0,both_options
2025-06-06T11:55:00Z,2025-06-06T12:55:00Z,10.0,1.0,both_options
2025-06-06T12:55:00Z,2025-06-06T13:55:00Z,10.0,1.0,both_options
2025-06-06T13:55:00Z,2025-06-06T14:55:00Z,8.0,1.0,both_options
2025-06-06T14:55:00Z,2025-06-06T15:55:00Z,8.0,1.0,both_options
2025-06-06T15:55:00Z,2025-06-06T16:15:00Z,10.0,0.3333333333333333,both_options
2025-06-06T16:15:00Z,2025-06-06T16:55:00Z,9.0,0.6666666666666666,both_options
2025-06-06T16:55:00Z,2025-06-06T17:55:00Z,9.0,1.0,both_options
2025-06-06T17:55:00Z,2025-06-06T18:55:00Z,10.0,1.0,both_options
2025-06-06T18:55:00Z,2025-06-06T19:55:00Z,10.0,1.0,both_options
2025-06-06T19:55:00Z,2025-06-06T20:55:00Z,10.0,1.0,both_options
2025-06-06T20:55:00Z,2025-06-06T21:55:00Z,10.0,1.0,both_options
2025-06-06T21:55:00Z,2025-06-06T22:41:00Z,10.0,0.7666666666666667,both_options
2025-06-06T22:41:00Z,2025-06-06T22:50:00Z,10.0,0.15,both_options
2025-06-06T22:50:00Z,2025-06-06T22:55:00Z,10.0,0.08333333333333333,both_options
2025-06-06T22:55:00Z,2025-06-06T23:20:00Z,10.0,0.4166666666666667,both_options
2025-06-06T23:20:00Z,2025-06-06T23:55:00Z,10.0,0.5833333333333334,both_options
2025-06-06T23:55:00Z,2025-06-07T00:06:00Z,10.0,0.18333333333333332,both_options
2025-06-07T00:06:00Z,2025-06-07T00:38:00Z,10.0,0.5333333333333333,both_options
2025-06-07T00:38:00Z,2025-06-07T00:55:00Z,10.0,0.2833333333333333,both_options
2025-06-07T00:55:00Z,2025-06-07T01:55:00Z,10.0,1.0,both_options
2025-06-07T01:55:00Z,2025-06-07T02:20:00Z,10.0,0.4166666666666667,both_options
2025-06-07T02:20:00Z,2025-06-07T02:32:00Z,10.0,0.2,both_options
2025-06-07T02:32:00Z,2025-06-07T02:40:00Z,10.0,0.13333333333333333,both_options
2025-06-07T02:40:00Z,2025-06-07T02:55:00Z,10.0,0.25,both_options
2025-06-07T02:55:00Z,2025-06-07T03:55:00Z,10.0,1.0,both_options
2025-06-07T03:55:00Z,2025-06-07T04:55:00Z,10.0,1.0,both_options
2025-06-07T04:55:00Z,2025-06-07T05:55:00Z,10.0,1.0,both_options
2025-06-07T05:55:00Z,2025-06-07T06:55:00Z,10.0,1.0,both_options
2025-06-07T06:55:00Z,2025-06-07T07:55:00Z,10.0,1.0,both_options
2025-06-07T07:55:00Z,2025-06-07T08:55:00Z,10.0,1.0,both_options
2025-06-07T08:55:00Z,2025-06-07T09:55:00Z,10.0,1.0,both_options
2025-06-07T09:55:00Z,2025-06-07T10:55:00Z,8.0,1.0,both_options
2025-06-07T10:55:00Z,2025-06-07T11:55:00Z,9.0,1.0,both_options
2025-06-07T11:55:00Z,2025-06-07T12:55:00Z,7.0,1.0,both_options
2025-06-07T12:55:00Z,2025-06-07T13:55:00Z,10.0,1.0,both_options
2025-06-07T13:55:00Z,2025-06-07T14:55:00Z,9.0,1.0,both_options
2025-06-07T14:55:00Z,2025-06-07T15:55:00Z,10.0,1.0,both_options
2025-06-07T15:55:00Z,2025-06-07T16:55:00Z,10.0,1.0,both_options
2025-06-07T16:55:00Z,2025-06-07T17:55:00Z,10.0,1.0,both_options
2025-06-07T17:55:00Z,2025-06-07T18:26:00Z,10.0,0.5166666666666667,both_options
2025-06-07T18:26:00Z,2025-06-07T18:55:00Z,10.0,0.48333333333333334,both_options
2025-06-07T18:55:00Z,2025-06-07T19:55:00Z,10.0,1.0,both_options
2025-06-07T19:55:00Z,2025-06-07T20:55:00Z,10.0,1.0,both_options
2025-06-07T20:55:00Z,2025-06-07T21:55:00Z,10.0,1.0,both_options
2025-06-07T21:55:00Z,2025-06-07T22:55:00Z,10.0,1.0,both_options
2025-06-07T22:55:00Z,2025-06-07T23:55:00Z,10.0,1.0,both_options
2025-06-07T23:55:00Z,2025-06-08T00:55:00Z,10.0,1.0,both_options
2025-06-08T00:55:00Z,2025-06-08T01:55:00Z,10.0,1.0,both_options
2025-06-08T01:55:00Z,2025-06-08T02:55:00Z,10.0,1.0,both_options
2025-06-08T02:55:00Z,2025-06-08T03:55:00Z,10.0,1.0,both_options
2025-06-08T03:55:00Z,2025-06-08T04:55:00Z,10.0,1.0,both_options
2025-06-08T04:55:00Z,2025-06-08T05:55:00Z,10.0,1.0,both_options
2025-06-08T05:55:00Z,2025-06-08T06:55:00Z,10.0,1.0,both_options
2025-06-08T06:55:00Z,2025-06-08T07:55:00Z,10.0,1.0,both_options
2025-06-08T07:55:00Z,2025-06-08T08:55:00Z,10.0,1.0,both_options
2025-06-08T08:55:00Z,2025-06-08T09:55:00Z,10.0,1.0,both_options
2025-06-08T09:55:00Z,2025-06-08T10:55:00Z,10.0,1.0,both_options
2025-06-08T10:55:00Z,2025-06-08T11:55:00Z,10.0,1.0,both_options
2025-06-08T11:55:00Z,2025-06-08T12:55:00Z,10.0,1.0,both_options
2025-06-08T12:55:00Z,2025-06-08T13:55:00Z,10.0,1.0,both_options
2025-06-08T13:55:00Z,2025-06-08T14:55:00Z,10.0,1.0,both_options
2025-06-08T14:55:00Z,2025-06-08T15:55:00Z,10.0,1.0,both_options
2025-06-08T15:55:00Z,2025-06-08T16:55:00Z,10.0,1.0,both_options
2025-06-08T16:55:00Z,2025-06-08T17:55:00Z,10.0,1.0,both_options
2025-06-08T17:55:00Z,2025-06-08T18:55:00Z,10.0,1.0,both_options
2025-06-08T18:55:00Z,2025-06-08T19:55:00Z,10.0,1.0,both_options
2025-06-08T19:55:00Z,2025-06-08T20:55:00Z,10.0,1.0,both_options
2025-06-08T20:55:00Z,2025-06-08T21:55:00Z,10.0,1.0,both_options
2025-06-08T21:55:00Z,2025-06-08T22:55:00Z,10.0,1.0,both_options
2025-06-08T22:55:00Z,2025-06-08T23:55:00Z,10.0,1.0,both_options
2025-06-08T23:55:00Z,2025-06-09T00:55:00Z,10.0,1.0,both_options
2025-06-09T00:55:00Z,2025-06-09T01:55:00Z,10.0,1.0,both_options
2025-06-09T01:55:00Z,2025-06-09T02:55:00Z,10.0,1.0,both_options
2025-06-09T02:55:00Z,2025-06-09T03:55:00Z,9.0,1.0,both_options
2025-06-09T03:55:00Z,2025-06-09T04:55:00Z,8.0,1.0,both_options
2025-06-09T04:55:00Z,2025-06-09T05:55:00Z,9.0,1.0,both_options
2025-06-09T05:55:00Z,2025-06-09T06:55:00Z,9.0,1.0,both_options
2025-06-09T06:55:00Z,2025-06-09T07:55:00Z,7.0,1.0,both_options
2025-06-09T07:55:00Z,2025-06-09T08:55:00Z,7.0,1.0,both_options
2025-06-09T08:55:00Z,2025-06-09T09:55:00Z,6.0,1.0,both_options
2025-06-09T09:55:00Z,2025-06-09T10:14:00Z,6.0,0.31666666666666665,both_options
2025-06-09T10:14:00Z,2025-06-09T10:55:00Z,6.0,0.6833333333333333,both_options
2025-06-09T10:55:00Z,2025-06-09T11:03:00Z,7.0,0.13333333333333333,both_options
2025-06-09T11:03:00Z,2025-06-09T11:55:00Z,7.0,0.8666666666666667,both_options
2025-06-09T11:55:00Z,2025-06-09T12:55:00Z,6.0,1.0,both_options
2025-06-09T12:55:00Z,2025-06-09T13:55:00Z,5.0,1.0,both_options
2025-06-09T13:55:00Z,2025-06-09T14:55:00Z,5.0,1.0,both_options
2025-06-09T14:55:00Z,2025-06-09T15:55:00Z,6.0,1.0,both_options
2025-06-09T15:55:00Z,2025-06-09T16:55:00Z,6.0,1.0,both_options
2025-06-09T16:55:00Z,2025-06-09T17:08:00Z,6.0,0.21666666666666667,both_options
2025-06-09T17:08:00Z,2025-06-09T17:22:00Z,7.0,0.23333333333333334,both_options
2025-06-09T17:22:00Z,2025-06-09T17:55:00Z,7.0,0.55,both_options
2025-06-09T17:55:00Z,2025-06-09T18:55:00Z,7.0,1.0,both_options
2025-06-09T18:55:00Z,2025-06-09T19:55:00Z,8.0,1.0,both_options
2025-06-09T19:55:00Z,2025-06-09T20:55:00Z,8.0,1.0,both_options
2025-06-09T20:55:00Z,2025-06-09T21:55:00Z,8.0,1.0,both_options
2025-06-09T21:55:00Z,2025-06-09T22:55:00Z,8.0,1.0,both_options
2025-06-09T22:55:00Z,2025-06-09T23:55:00Z,8.0,1.0,both_options
2025-06-09T23:55:00Z,2025-06-10T00:55:00Z,8.0,1.0,both_options
2025-06-10T00:55:00Z,2025-06-10T01:55:00Z,8.0,1.0,both_options
2025-06-10T01:55:00Z,2025-06-10T02:55:00Z,7.0,1.0,both_options
2025-06-10T02:55:00Z,2025-06-10T03:55:00Z,6.0,1.0,both_options
2025-06-10T03:55:00Z,2025-06-10T04:55:00Z,6.0,1.0,both_options
2025-06-10T04:55:00Z,2025-06-10T05:03:00Z,7.0,0.13333333333333333,both_options
2025-06-10T05:03:00Z,2025-06-10T05:55:00Z,7.0,0.8666666666666667,both_options
2025-06-10T05:55:00Z,2025-06-10T06:55:00Z,6.0,1.0,both_options
2025-06-10T06:55:00Z,2025-06-10T07:55:00Z,4.0,1.0,both_options
2025-06-10T07:55:00Z,2025-06-10T08:55:00Z,5.0,1.0,both_options
2025-06-10T08:55:00Z,2025-06-10T09:55:00Z,5.0,1.0,both_options
2025-06-10T09:55:00Z,2025-06-10T10:55:00Z,5.0,1.0,both_options
2025-06-10T10:55:00Z,2025-06-10T11:55:00Z,6.0,1.0,both_options
2025-06-10T11:55:00Z,2025-06-10T12:55:00Z,6.0,1.0,both_options
2025-06-10T12:55:00Z,2025-06-10T13:55:00Z,5.0,1.0,both_options
2025-06-10T13:55:00Z,2025-06-10T14:55:00Z,5.0,1.0,both_options
2025-06-10T14:55:00Z,2025-06-10T15:44:00Z,6.0,0.8166666666666667,both_options
2025-06-10T15:44:00Z,2025-06-10T15:55:00Z,6.0,0.18333333333333332,both_options
2025-06-10T15:55:00Z,2025-06-10T16:55:00Z,6.0,1.0,both_options
2025-06-10T16:55:00Z,2025-06-10T17:55:00Z,6.0,1.0,both_options
2025-06-10T17:55:00Z,2025-06-10T18:55:00Z,6.0,1.0,both_options
2025-06-10T18:55:00Z,2025-06-10T19:55:00Z,7.0,1.0,both_options
2025-06-10T19:55:00Z,2025-06-10T20:55:00Z,7.0,1.0,both_options
2025-06-10T20:55:00Z,2025-06-10T21:07:00Z,7.0,0.2,both_options
2025-06-10T21:07:00Z,2025-06-10T21:55:00Z,7.0,0.8,both_options
2025-06-10T21:55:00Z,2025-06-10T22:55:00Z,7.0,1.0,both_options
2025-06-10T22:55:00Z,2025-06-10T23:55:00Z,7.0,1.0,both_options
2025-06-10T23:55:00Z,2025-06-11T00:55:00Z,7.0,1.0,both_options
2025-06-11T00:55:00Z,2025-06-11T01:12:00Z,7.0,0.2833333333333333,both_options
2025-06-11T01:12:00Z,2025-06-11T01:55:00Z,7.0,0.7166666666666667,both_options
2025-06-11T01:55:00Z,2025-06-11T02:55:00Z,7.0,1.0,both_options
2025-06-11T02:55:00Z,2025-06-11T03:09:00Z,7.0,0.23333333333333334,both_options
2025-06-11T03:09:00Z,2025-06-11T03:16:00Z,7.0,0.11666666666666667,both_options
2025-06-11T03:16:00Z,2025-06-11T03:55:00Z,7.0,0.65,both_options
2025-06-11T03:55:00Z,2025-06-11T04:55:00Z,7.0,1.0,both_options
2025-06-11T04:55:00Z,2025-06-11T05:11:00Z,8.0,0.26666666666666666,both_options
2025-06-11T05:11:00Z,2025-06-11T05:25:00Z,9.0,0.23333333333333334,both_options
2025-06-11T05:25:00Z,2025-06-11T05:40:00Z,9.0,0.25,both_options
2025-06-11T05:40:00Z,2025-06-11T05:55:00Z,9.0,0.25,both_options
2025-06-11T05:55:00Z,2025-06-11T06:55:00Z,9.0,1.0,both_options
2025-06-11T06:55:00Z,2025-06-11T07:55:00Z,8.0,1.0,both_options
2025-06-11T07:55:00Z,2025-06-11T08:55:00Z,8.0,1.0,both_options
2025-06-11T08:55:00Z,2025-06-11T09:55:00Z,8.0,1.0,both_options
2025-06-11T09:55:00Z,2025-06-11T10:55:00Z,7.0,1.0,both_options
2025-06-11T10:55:00Z,2025-06-11T11:55:00Z,5.0,1.0,both_options
2025-06-11T11:55:00Z,2025-06-11T12:17:00Z,6.0,0.36666666666666664,both_options
2025-06-11T12:17:00Z,2025-06-11T12:38:00Z,7.0,0.35,both_options
2025-06-11T12:38:00Z,2025-06-11T12:55:00Z,7.0,0.2833333333333333,both_options
2025-06-11T12:55:00Z,2025-06-11T13:55:00Z,7.0,1.0,both_options
2025-06-11T13:55:00Z,2025-06-11T14:55:00Z,6.0,1.0,both_options
2025-06-11T14:55:00Z,2025-06-11T15:55:00Z,6.0,1.0,both_options
2025-06-11T15:55:00Z,2025-06-11T16:55:00Z,7.0,1.0,both_options
2025-06-11T16:55:00Z,2025-06-11T17:55:00Z,7.0,1.0,both_options
2025-06-11T17:55:00Z,2025-06-11T18:55:00Z,8.0,1.0,both_options
2025-06-11T18:55:00Z,2025-06-11T19:55:00Z,9.0,1.0,both_options
2025-06-11T19:55:00Z,2025-06-11T20:55:00Z,9.0,1.0,both_options
2025-06-11T20:55:00Z,2025-06-11T21:55:00Z,9.0,1.0,both_options
2025-06-11T21:55:00Z,2025-06-11T22:55:00Z,9.0,1.0,both_options
2025-06-11T22:55:00Z,2025-06-11T23:55:00Z,9.0,1.0,both_options
2025-06-11T23:55:00Z,2025-06-12T00:55:00Z,9.0,1.0,both_options
2025-06-12T00:55:00Z,2025-06-12T01:55:00Z,9.0,1.0,both_options
2025-06-12T01:55:00Z,2025-06-12T02:55:00Z,9.0,1.0,both_options
2025-06-12T02:55:00Z,2025-06-12T03:55:00Z,9.0,1.0,both_options
2025-06-12T03:55:00Z,2025-06-12T04:55:00Z,9.0,1.0,both_options
2025-06-12T04:55:00Z,2025-06-12T05:55:00Z,10.0,1.0,both_options
2025-06-12T05:55:00Z,2025-06-12T06:55:00Z,10.0,1.0,both_options
2025-06-12T06:55:00Z,2025-06-12T07:55:00Z,10.0,1.0,both_options
2025-06-12T07:55:00Z,2025-06-12T08:55:00Z,10.0,1.0,both_options
2025-06-12T08:55:00Z,2025-06-12T09:55:00Z,10.0,1.0,both_options
2025-06-12T09:55:00Z,2025-06-12T10:55:00Z,10.0,1.0,both_options
2025-06-12T10:55:00Z,2025-06-12T11:55:00Z,9.0,1.0,both_options
2025-06-12T11:55:00Z,2025-06-12T12:55:00Z,10.0,1.0,both_options
2025-06-12T12:55:00Z,2025-06-12T13:55:00Z,8.0,1.0,both_options
2025-06-12T13:55:00Z,2025-06-12T14:55:00Z,8.0,1.0,both_options
2025-06-12T14:55:00Z,2025-06-12T15:55:00Z,9.0,1.0,both_options
2025-06-12T15:55:00Z,2025-06-12T16:08:00Z,9.0,0.21666666666666667,both_options
2025-06-12T16:08:00Z,2025-06-12T16:23:00Z,10.0,0.25,both_options
2025-06-12T16:23:00Z,2025-06-12T16:55:00Z,10.0,0.5333333333333333,both_options
2025-06-12T16:55:00Z,2025-06-12T17:55:00Z,10.0,1.0,both_options
2025-06-12T17:55:00Z,2025-06-12T18:32:00Z,10.0,0.6166666666666667,both_options
2025-06-12T18:32:00Z,2025-06-12T18:40:00Z,10.0,0.13333333333333333,both_options
2025-06-12T18:40:00Z,2025-06-12T18:55:00Z,10.0,0.25,both_options
2025-06-12T18:55:00Z,2025-06-12T19:04:00Z,10.0,0.15,both_options
2025-06-12T19:04:00Z,2025-06-12T19:55:00Z,10.0,0.85,both_options
2025-06-12T19:55:00Z,2025-06-12T20:03:00Z,10.0,0.13333333333333333,both_options
2025-06-12T20:03:00Z,2025-06-12T20:55:00Z,10.0,0.8666666666666667,both_options
2025-06-12T20:55:00Z,2025-06-12T21:07:00Z,10.0,0.2,both_options
2025-06-12T21:07:00Z,2025-06-12T21:55:00Z,10.0,0.8,both_options
2025-06-12T21:55:00Z,2025-06-12T22:11:00Z,10.0,0.26666666666666666,both_options
2025-06-12T22:11:00Z,2025-06-12T22:55:00Z,10.0,0.7333333333333333,both_options
2025-06-12T22:55:00Z,2025-06-12T23:55:00Z,10.0,1.0,both_options
2025-06-12T23:55:00Z,2025-06-13T00:20:00Z,10.0,0.4166666666666667,both_options
2025-06-13T00:20:00Z,2025-06-13T00:55:00Z,10.0,0.5833333333333334,both_options
2025-06-13T00:55:00Z,2025-06-13T01:04:00Z,10.0,0.15,both_options
2025-06-13T01:04:00Z,2025-06-13T01:55:00Z,10.0,0.85,both_options
2025-06-13T01:55:00Z,2025-06-13T02:55:00Z,10.0,1.0,both_options
2025-06-13T02:55:00Z,2025-06-13T03:55:00Z,10.0,1.0,both_options
2025-06-13T03:55:00Z,2025-06-13T04:29:00Z,10.0,0.5666666666666667,both_options
2025-06-13T04:29:00Z,2025-06-13T04:55:00Z,10.0,0.43333333333333335,both_options
2025-06-13T04:55:00Z,2025-06-13T05:10:00Z,10.0,0.25,both_options
2025-06-13T05:10:00Z,2025-06-13T05:55:00Z,10.0,0.75,both_options
2025-06-13T05:55:00Z,2025-06-13T06:05:00Z,10.0,0.16666666666666666,both_options
2025-06-13T06:05:00Z,2025-06-13T06:16:00Z,10.0,0.18333333333333332,both_options
2025-06-13T06:16:00Z,2025-06-13T06:55:00Z,10.0,0.65,both_options
2025-06-13T06:55:00Z,2025-06-13T07:03:00Z,10.0,0.13333333333333333,both_options
2025-06-13T07:03:00Z,2025-06-13T07:20:00Z,10.0,0.2833333333333333,both_options
2025-06-13T07:20:00Z,2025-06-13T07:55:00Z,10.0,0.5833333333333334,both_options
2025-06-13T07:55:00Z,2025-06-13T08:55:00Z,10.0,1.0,both_options
2025-06-13T08:55:00Z,2025-06-13T09:55:00Z,10.0,1.0,both_options
2025-06-13T09:55:00Z,2025-06-13T10:55:00Z,10.0,1.0,both_options
2025-06-13T10:55:00Z,2025-06-13T11:07:00Z,10.0,0.2,both_options
2025-06-13T11:07:00Z,2025-06-13T11:55:00Z,10.0,0.8,both_options
2025-06-13T11:55:00Z,2025-06-13T12:16:00Z,10.0,0.35,both_options
2025-06-13T12:16:00Z,2025-06-13T12:55:00Z,10.0,0.65,both_options
2025-06-13T12:55:00Z,2025-06-13T13:55:00Z,10.0,1.0,both_options
2025-06-13T13:55:00Z,2025-06-13T14:42:00Z,10.0,0.7833333333333333,both_options
2025-06-13T14:42:00Z,2025-06-13T14:55:00Z,10.0,0.21666666666666667,both_options
2025-06-13T14:55:00Z,2025-06-13T15:13:00Z,10.0,0.3,both_options
2025-06-13T15:13:00Z,2025-06-13T15:47:00Z,10.0,0.5666666666666667,both_options
2025-06-13T15:47:00Z,2025-06-13T15:55:00Z,10.0,0.13333333333333333,both_options
2025-06-13T15:55:00Z,2025-06-13T16:37:00Z,10.0,0.7,both_options
2025-06-13T16:37:00Z,2025-06-13T16:55:00Z,10.0,0.3,both_options
2025-06-13T16:55:00Z,2025-06-13T17:55:00Z,10.0,1.0,both_options
2025-06-13T17:55:00Z,2025-06-13T18:55:00Z,10.0,1.0,both_options
2025-06-13T18:55:00Z,2025-06-13T19:55:00Z,10.0,1.0,both_options
2025-06-13T19:55:00Z,2025-06-13T20:55:00Z,10.0,1.0,both_options
2025-06-13T20:55:00Z,2025-06-13T21:55:00Z,10.0,1.0,both_options
2025-06-13T21:55:00Z,2025-06-13T22:55:00Z,10.0,1.0,both_options
2025-06-13T22:55:00Z,2025-06-13T23:55:00Z,10.0,1.0,both_options
2025-06-13T23:55:00Z,2025-06-14T00:09:00Z,10.0,0.23333333333333334,both_options
2025-06-14T00:09:00Z,2025-06-14T00:55:00Z,10.0,0.7666666666666667,both_options
2025-06-14T00:55:00Z,2025-06-14T01:04:00Z,10.0,0.15,both_options
2025-06-14T01:04:00Z,2025-06-14T01:55:00Z,10.0,0.85,both_options
2025-06-14T01:55:00Z,2025-06-14T02:55:00Z,10.0,1.0,both_options
2025-06-14T02:55:00Z,2025-06-14T03:55:00Z,10.0,1.0,both_options
2025-06-14T03:55:00Z,2025-06-14T04:55:00Z,10.0,1.0,both_options
2025-06-14T04:55:00Z,2025-06-14T05:55:00Z,10.0,1.0,both_options
2025-06-14T05:55:00Z,2025-06-14T06:55:00Z,10.0,1.0,both_options
2025-06-14T06:55:00Z,2025-06-14T07:55:00Z,10.0,1.0,both_options
2025-06-14T07:55:00Z,2025-06-14T08:55:00Z,10.0,1.0,both_options
2025-06-14T08:55:00Z,2025-06-14T09:55:00Z,10.0,1.0,both_options
2025-06-14T09:55:00Z,2025-06-14T10:55:00Z,10.0,1.0,both_options
2025-06-14T10:55:00Z,2025-06-14T11:55:00Z,10.0,1.0,both_options
2025-06-14T11:55:00Z,2025-06-14T12:55:00Z,10.0,1.0,both_options
2025-06-14T12:55:00Z,2025-06-14T13:55:00Z,10.0,1.0,both_options
2025-06-14T13:55:00Z,2025-06-14T14:42:00Z,10.0,0.7833333333333333,both_options
2025-06-14T14:42:00Z,2025-06-14T14:55:00Z,10.0,0.21666666666666667,both_options
2025-06-14T14:55:00Z,2025-06-14T15:21:00Z,10.0,0.43333333333333335,both_options
2025-06-14T15:21:00Z,2025-06-14T15:28:00Z,10.0,0.11666666666666667,both_options
2025-06-14T15:28:00Z,2025-06-14T15:55:00Z,10.0,0.45,both_options
2025-06-14T15:55:00Z,2025-06-14T16:55:00Z,10.0,1.0,both_options
2025-06-14T16:55:00Z,2025-06-14T17:55:00Z,10.0,1.0,both_options
2025-06-14T17:55:00Z,2025-06-14T18:55:00Z,10.0,1.0,both_options
2025-06-14T18:55:00Z,2025-06-14T19:55:00Z,10.0,1.0,both_options
2025-06-14T19:55:00Z,2025-06-14T20:55:00Z,10.0,1.0,both_options
2025-06-14T20:55:00Z,2025-06-14T21:55:00Z,10.0,1.0,both_options
2025-06-14T21:55:00Z,2025-06-14T22:55:00Z,10.0,1.0,both_options
2025-06-14T22:55:00Z,2025-06-14T23:55:00Z,10.0,1.0,both_options
2025-06-14T23:55:00Z,2025-06-15T00:55:00Z,10.0,1.0,both_options
2025-06-15T00:55:00Z,2025-06-15T01:55:00Z,10.0,1.0,both_options
2025-06-15T01:55:00Z,2025-06-15T02:55:00Z,10.0,1.0,both_options
2025-06-15T02:55:00Z,2025-06-15T03:55:00Z,10.0,1.0,both_options
2025-06-15T03:55:00Z,2025-06-15T04:55:00Z,10.0,1.0,both_options
2025-06-15T04:55:00Z,2025-06-15T05:55:00Z,10.0,1.0,both_options
2025-06-15T05:55:00Z,2025-06-15T06:55:00Z,10.0,1.0,both_options
2025-06-15T06:55:00Z,2025-06-15T07:55:00Z,10.0,1.0,both_options
2025-06-15T07:55:00Z,2025-06-15T08:52:00Z,10.0,0.95,both_options
2025-06-15T08:52:00Z,2025-06-15T08:55:00Z,10.0,0.05,both_options
2025-06-15T08:55:00Z,2025-06-15T09:55:00Z,10.0,1.0,both_options
2025-06-15T09:55:00Z,2025-06-15T10:55:00Z,10.0,1.0,both_options
2025-06-15T10:55:00Z,2025-06-15T11:32:00Z,10.0,0.6166666666666667,both_options
2025-06-15T11:32:00Z,2025-06-15T11:55:00Z,10.0,0.38333333333333336,both_options
2025-06-15T11:55:00Z,2025-06-15T12:55:00Z,10.0,1.0,both_options
2025-06-15T12:55:00Z,2025-06-15T13:31:00Z,10.0,0.6,both_options
2025-06-15T13:31:00Z,2025-06-15T13:55:00Z,10.0,0.4,both_options
2025-06-15T13:55:00Z,2025-06-15T14:55:00Z,10.0,1.0,both_options
2025-06-15T14:55:00Z,2025-06-15T15:55:00Z,10.0,1.0,both_options
2025-06-15T15:55:00Z,2025-06-15T16:55:00Z,10.0,1.0,both_options
2025-06-15T16:55:00Z,2025-06-15T17:55:00Z,10.0,1.0,both_options
2025-06-15T17:55:00Z,2025-06-15T18:55:00Z,10.0,1.0,both_options
2025-06-15T18:55:00Z,2025-06-15T19:55:00Z,10.0,1.0,both_options
2025-06-15T19:55:00Z,2025-06-15T20:55:00Z,10.0,1.0,both_options
2025-06-15T20:55:00Z,2025-06-15T21:55:00Z,10.0,1.0,both_options
2025-06-15T21:55:00Z,2025-06-15T22:55:00Z,10.0,1.0,both_options
2025-06-15T22:55:00Z,2025-06-15T23:55:00Z,10.0,1.0,both_options
2025-06-15T23:55:00Z,2025-06-16T00:55:00Z,10.0,1.0,both_options
2025-06-16T00:55:00Z,2025-06-16T01:55:00Z,10.0,1.0,both_options
2025-06-16T01:55:00Z,2025-06-16T02:55:00Z,10.0,1.0,both_options
2025-06-16T02:55:00Z,2025-06-16T03:55:00Z,10.0,1.0,both_options
2025-06-16T03:55:00Z,2025-06-16T04:55:00Z,10.0,1.0,both_options
2025-06-16T04:55:00Z,2025-06-16T05:55:00Z,10.0,1.0,both_options
2025-06-16T05:55:00Z,2025-06-16T06:55:00Z,10.0,1.0,both_options
2025-06-16T06:55:00Z,2025-06-16T07:55:00Z,10.0,1.0,both_options
2025-06-16T07:55:00Z,2025-06-16T08:55:00Z,10.0,1.0,both_options
2025-06-16T08:55:00Z,2025-06-16T09:55:00Z,10.0,1.0,both_options
2025-06-16T09:55:00Z,2025-06-16T10:36:00Z,10.0,0.6833333333333333,both_options
2025-06-16T10:36:00Z,2025-06-16T10:55:00Z,10.0,0.31666666666666665,both_options
2025-06-16T10:55:00Z,2025-06-16T11:21:00Z,10.0,0.43333333333333335,both_options
2025-06-16T11:21:00Z,2025-06-16T11:37:00Z,10.0,0.26666666666666666,both_options
2025-06-16T11:37:00Z,2025-06-16T11:55:00Z,10.0,0.3,both_options
2025-06-16T11:55:00Z,2025-06-16T12:02:00Z,10.0,0.11666666666666667,both_options
2025-06-16T12:02:00Z,2025-06-16T12:48:00Z,10.0,0.7666666666666667,both_options
2025-06-16T12:48:00Z,2025-06-16T12:55:00Z,10.0,0.11666666666666667,both_options
2025-06-16T12:55:00Z,2025-06-16T13:34:00Z,10.0,0.65,both_options
2025-06-16T13:34:00Z,2025-06-16T13:55:00Z,10.0,0.35,both_options
2025-06-16T13:55:00Z,2025-06-16T14:22:00Z,10.0,0.45,both_options
2025-06-16T14:22:00Z,2025-06-16T14:55:00Z,10.0,0.55,both_options
2025-06-16T14:55:00Z,2025-06-16T15:55:00Z,10.0,1.0,both_options
2025-06-16T15:55:00Z,2025-06-16T16:21:00Z,10.0,0.43333333333333335,both_options
2025-06-16T16:21:00Z,2025-06-16T16:55:00Z,10.0,0.5666666666666667,both_options
2025-06-16T16:55:00Z,2025-06-16T17:55:00Z,10.0,1.0,both_options
2025-06-16T17:55:00Z,2025-06-16T18:26:00Z,10.0,0.5166666666666667,both_options
2025-06-16T18:26:00Z,2025-06-16T18:34:00Z,10.0,0.13333333333333333,both_options
2025-06-16T18:34:00Z,2025-06-16T18:43:00Z,10.0,0.15,both_options
2025-06-16T18:43:00Z,2025-06-16T18:55:00Z,10.0,0.2,both_options
