event_id,event_start_utc,event_end_utc,duration_hours,duration_minutes,interval_count,start_year,duration_group
107,2022-01-15T15:44:00Z,2022-01-15T15:55:00Z,0.1833333333333333,10.999999999999998,1,2022,Under 30 min
108,2022-01-15T23:24:00Z,2022-01-15T23:32:00Z,0.1333333333333333,7.999999999999998,1,2022,Under 30 min
109,2022-01-16T06:58:00Z,2022-01-16T07:10:00Z,0.2,12.0,1,2022,Under 30 min
110,2022-01-18T13:12:00Z,2022-01-18T13:19:00Z,0.1166666666666666,6.999999999999996,1,2022,Under 30 min
111,2022-01-18T13:43:00Z,2022-01-18T15:18:00Z,1.5833333333333333,95.0,3,2022,1-2 hours
112,2022-01-18T15:26:00Z,2022-01-18T15:55:00Z,0.4833333333333333,28.999999999999996,1,2022,Under 30 min
113,2022-01-19T07:17:00Z,2022-01-19T07:31:00Z,0.2333333333333333,13.999999999999998,1,2022,Under 30 min
114,2022-01-19T20:34:00Z,2022-01-19T20:41:00Z,0.1166666666666666,6.999999999999996,1,2022,Under 30 min
115,2022-01-19T20:48:00Z,2022-01-19T21:15:00Z,0.44999999999999984,26.99999999999999,3,2022,Under 30 min
116,2022-01-20T16:33:00Z,2022-01-20T16:39:00Z,0.1,6.0,1,2022,Under 30 min
117,2022-01-24T18:55:00Z,2022-01-24T19:08:00Z,0.2166666666666666,12.999999999999995,1,2022,Under 30 min
118,2022-02-02T11:44:00Z,2022-02-02T12:06:00Z,0.3666666666666666,21.999999999999996,2,2022,Under 30 min
119,2022-02-02T13:43:00Z,2022-02-02T13:55:00Z,0.2,12.0,1,2022,Under 30 min
120,2022-02-02T20:44:00Z,2022-02-02T20:55:00Z,0.1833333333333333,10.999999999999998,1,2022,Under 30 min
121,2022-02-08T05:55:00Z,2022-02-08T06:27:00Z,0.5333333333333333,32.0,1,2022,30-59 min
122,2022-02-08T07:08:00Z,2022-02-08T07:43:00Z,0.5833333333333334,35.0,1,2022,30-59 min
123,2022-02-08T08:45:00Z,2022-02-08T08:55:00Z,0.1666666666666666,9.999999999999996,1,2022,Under 30 min
124,2022-02-08T09:16:00Z,2022-02-08T09:25:00Z,0.15,9.0,1,2022,Under 30 min
125,2022-02-08T17:55:00Z,2022-02-08T18:01:00Z,0.1,6.0,1,2022,Under 30 min
126,2022-02-09T08:44:00Z,2022-02-09T08:48:00Z,0.0666666666666666,3.9999999999999956,1,2022,Under 30 min
127,2022-02-09T08:58:00Z,2022-02-09T09:06:00Z,0.1333333333333333,7.999999999999998,1,2022,Under 30 min
128,2022-02-10T07:34:00Z,2022-02-10T07:55:00Z,0.35,21.0,1,2022,Under 30 min
129,2022-02-10T09:17:00Z,2022-02-10T09:55:00Z,0.6333333333333333,38.0,1,2022,30-59 min
130,2022-02-10T10:55:00Z,2022-02-10T11:28:00Z,0.55,33.0,1,2022,30-59 min
131,2022-02-10T11:40:00Z,2022-02-10T11:55:00Z,0.25,15.0,1,2022,Under 30 min
132,2022-02-11T07:43:00Z,2022-02-11T07:47:00Z,0.0666666666666666,3.9999999999999956,1,2022,Under 30 min
133,2022-02-11T10:21:00Z,2022-02-11T10:27:00Z,0.1,6.0,1,2022,Under 30 min
134,2022-02-18T11:02:00Z,2022-02-18T11:05:00Z,0.05,3.0,1,2022,Under 30 min
135,2022-02-18T12:26:00Z,2022-02-18T12:43:00Z,0.2833333333333333,17.0,1,2022,Under 30 min
136,2022-02-18T13:59:00Z,2022-02-18T14:44:00Z,0.75,45.0,1,2022,30-59 min
137,2022-02-19T19:09:00Z,2022-02-19T19:26:00Z,0.2833333333333333,17.0,1,2022,Under 30 min
138,2022-03-02T08:18:00Z,2022-03-02T08:33:00Z,0.25,15.0,2,2022,Under 30 min
139,2022-03-02T17:47:00Z,2022-03-02T17:55:00Z,0.1333333333333333,7.999999999999998,1,2022,Under 30 min
140,2022-03-05T07:40:00Z,2022-03-05T07:59:00Z,0.3166666666666666,18.999999999999996,2,2022,Under 30 min
141,2022-03-09T11:30:00Z,2022-03-09T11:36:00Z,0.1,6.0,1,2022,Under 30 min
142,2022-03-09T11:41:00Z,2022-03-09T11:48:00Z,0.1166666666666666,6.999999999999996,1,2022,Under 30 min
143,2022-03-09T14:33:00Z,2022-03-09T14:39:00Z,0.1,6.0,1,2022,Under 30 min
144,2022-03-09T15:06:00Z,2022-03-09T15:12:00Z,0.1,6.0,1,2022,Under 30 min
145,2022-03-13T16:13:00Z,2022-03-13T17:11:00Z,0.9666666666666666,57.99999999999999,3,2022,30-59 min
146,2022-03-13T17:43:00Z,2022-03-13T17:55:00Z,0.2,12.0,1,2022,Under 30 min
147,2022-03-16T12:59:00Z,2022-03-16T13:27:00Z,0.46666666666666656,27.999999999999993,2,2022,Under 30 min
148,2022-03-16T14:55:00Z,2022-03-16T15:09:00Z,0.2333333333333333,13.999999999999998,1,2022,Under 30 min
149,2022-03-21T20:55:00Z,2022-03-21T21:06:00Z,0.1833333333333333,10.999999999999998,1,2022,Under 30 min
150,2022-03-23T05:34:00Z,2022-03-23T05:53:00Z,0.3166666666666666,18.999999999999996,1,2022,Under 30 min
151,2022-03-23T07:10:00Z,2022-03-23T08:55:00Z,1.75,105.0,2,2022,1-2 hours
152,2022-03-24T12:49:00Z,2022-03-24T12:55:00Z,0.0999999999999999,5.999999999999994,2,2022,Under 30 min
153,2022-03-28T14:19:00Z,2022-03-28T14:29:00Z,0.1666666666666666,9.999999999999996,1,2022,Under 30 min
154,2022-04-16T09:31:00Z,2022-04-16T09:55:00Z,0.4,24.0,1,2022,Under 30 min
155,2022-04-16T12:33:00Z,2022-04-16T12:55:00Z,0.3666666666666666,21.999999999999996,1,2022,Under 30 min
156,2022-04-16T13:15:00Z,2022-04-16T13:19:00Z,0.0666666666666666,3.9999999999999956,1,2022,Under 30 min
157,2022-05-31T12:40:00Z,2022-05-31T12:49:00Z,0.15,9.0,1,2022,Under 30 min
158,2022-06-06T09:39:00Z,2022-06-06T09:47:00Z,0.1333333333333333,7.999999999999998,1,2022,Under 30 min
159,2022-06-06T10:15:00Z,2022-06-06T10:29:00Z,0.2333333333333333,13.999999999999998,1,2022,Under 30 min
160,2022-06-07T12:31:00Z,2022-06-07T12:46:00Z,0.25,15.0,1,2022,Under 30 min
161,2022-07-05T12:07:00Z,2022-07-05T12:14:00Z,0.1166666666666666,6.999999999999996,1,2022,Under 30 min
162,2022-07-05T13:42:00Z,2022-07-05T13:55:00Z,0.2166666666666666,12.999999999999995,1,2022,Under 30 min
163,2022-07-09T12:07:00Z,2022-07-09T12:16:00Z,0.15,9.0,1,2022,Under 30 min
164,2022-07-09T12:27:00Z,2022-07-09T12:41:00Z,0.2333333333333333,13.999999999999998,1,2022,Under 30 min
165,2022-07-25T10:13:00Z,2022-07-25T10:23:00Z,0.1666666666666666,9.999999999999996,1,2022,Under 30 min
166,2022-07-25T11:29:00Z,2022-07-25T11:55:00Z,0.4333333333333333,25.999999999999996,1,2022,Under 30 min
167,2022-07-25T12:42:00Z,2022-07-25T12:53:00Z,0.1833333333333333,10.999999999999998,1,2022,Under 30 min
168,2022-07-26T08:36:00Z,2022-07-26T08:43:00Z,0.1166666666666666,6.999999999999996,1,2022,Under 30 min
169,2022-07-26T09:17:00Z,2022-07-26T09:27:00Z,0.1666666666666666,9.999999999999996,1,2022,Under 30 min
170,2022-07-26T11:07:00Z,2022-07-26T11:33:00Z,0.4333333333333333,25.999999999999996,1,2022,Under 30 min
171,2022-07-27T02:29:00Z,2022-07-27T02:50:00Z,0.35,21.0,1,2022,Under 30 min
172,2022-07-27T03:33:00Z,2022-07-27T03:55:00Z,0.3666666666666666,21.999999999999996,1,2022,Under 30 min
173,2022-07-29T08:41:00Z,2022-07-29T09:06:00Z,0.41666666666666663,24.999999999999996,2,2022,Under 30 min
174,2022-07-30T08:14:00Z,2022-07-30T09:02:00Z,0.7999999999999999,47.99999999999999,2,2022,30-59 min
175,2022-07-30T09:52:00Z,2022-07-30T10:46:00Z,0.9,54.0,2,2022,30-59 min
176,2022-07-30T11:16:00Z,2022-07-30T12:13:00Z,0.95,57.0,2,2022,30-59 min
177,2022-07-30T14:55:00Z,2022-07-30T15:29:00Z,0.5666666666666667,34.0,1,2022,30-59 min
178,2022-07-31T09:55:00Z,2022-07-31T10:37:00Z,0.7,42.0,1,2022,30-59 min
179,2022-07-31T10:55:00Z,2022-07-31T11:28:00Z,0.55,33.0,1,2022,30-59 min
180,2022-07-31T12:55:00Z,2022-07-31T13:29:00Z,0.5666666666666667,34.0,1,2022,30-59 min
181,2022-07-31T17:01:00Z,2022-07-31T17:24:00Z,0.3833333333333333,23.0,1,2022,Under 30 min
182,2022-08-06T12:05:00Z,2022-08-06T12:21:00Z,0.2666666666666666,15.999999999999996,1,2022,Under 30 min
183,2022-08-06T14:12:00Z,2022-08-06T14:22:00Z,0.1666666666666666,9.999999999999996,1,2022,Under 30 min
184,2022-08-11T12:53:00Z,2022-08-11T13:24:00Z,0.5166666666666666,30.999999999999996,2,2022,30-59 min
185,2022-08-11T15:25:00Z,2022-08-11T15:47:00Z,0.3666666666666666,21.999999999999996,1,2022,Under 30 min
186,2022-08-15T09:32:00Z,2022-08-15T09:45:00Z,0.2166666666666666,12.999999999999995,1,2022,Under 30 min
187,2022-08-15T13:29:00Z,2022-08-15T13:41:00Z,0.2,12.0,1,2022,Under 30 min
188,2022-08-17T11:01:00Z,2022-08-17T11:39:00Z,0.6333333333333333,38.0,1,2022,30-59 min
189,2022-08-17T13:28:00Z,2022-08-17T13:55:00Z,0.45,27.0,1,2022,Under 30 min
190,2022-08-17T15:29:00Z,2022-08-17T15:33:00Z,0.0666666666666666,3.9999999999999956,1,2022,Under 30 min
191,2022-08-18T13:18:00Z,2022-08-18T13:55:00Z,0.6166666666666667,37.0,1,2022,30-59 min
192,2022-08-18T14:47:00Z,2022-08-18T14:55:00Z,0.1333333333333333,7.999999999999998,1,2022,Under 30 min
193,2022-08-27T01:13:00Z,2022-08-27T01:28:00Z,0.25,15.0,1,2022,Under 30 min
194,2022-08-29T09:36:00Z,2022-08-29T09:45:00Z,0.15,9.0,1,2022,Under 30 min
195,2022-08-29T09:55:00Z,2022-08-29T09:57:00Z,0.0333333333333333,1.9999999999999978,1,2022,Under 30 min
196,2022-09-04T03:43:00Z,2022-09-04T03:55:00Z,0.2,12.0,1,2022,Under 30 min
197,2022-09-04T05:36:00Z,2022-09-04T05:55:00Z,0.3166666666666666,18.999999999999996,1,2022,Under 30 min
198,2022-09-04T07:55:00Z,2022-09-04T08:22:00Z,0.45,27.0,1,2022,Under 30 min
199,2022-09-05T11:22:00Z,2022-09-05T11:53:00Z,0.5166666666666667,31.000000000000004,1,2022,30-59 min
200,2022-09-12T10:16:00Z,2022-09-12T10:32:00Z,0.2666666666666666,15.999999999999996,1,2022,Under 30 min
201,2022-09-14T10:15:00Z,2022-09-14T10:55:00Z,0.6666666666666666,40.0,1,2022,30-59 min
202,2022-09-14T11:26:00Z,2022-09-14T11:58:00Z,0.5333333333333333,32.0,2,2022,30-59 min
203,2022-09-25T13:36:00Z,2022-09-25T13:55:00Z,0.3166666666666666,18.999999999999996,1,2022,Under 30 min
204,2022-09-26T12:28:00Z,2022-09-26T12:48:00Z,0.3333333333333333,20.0,1,2022,Under 30 min
205,2022-09-26T14:55:00Z,2022-09-26T15:55:00Z,1.0,60.0,2,2022,1-2 hours
206,2022-09-27T08:31:00Z,2022-09-27T09:18:00Z,0.7833333333333333,47.0,2,2022,30-59 min
207,2022-09-27T09:55:00Z,2022-09-27T10:44:00Z,0.8166666666666667,49.0,1,2022,30-59 min
208,2022-10-02T15:55:00Z,2022-10-02T16:18:00Z,0.3833333333333333,23.0,1,2022,Under 30 min
209,2022-10-06T05:07:00Z,2022-10-06T05:55:00Z,0.8,48.0,1,2022,30-59 min
210,2022-10-06T10:23:00Z,2022-10-06T10:28:00Z,0.0833333333333333,4.999999999999998,1,2022,Under 30 min
